datetime,dt_ms,battery_40v_v,battery_24v_v,battery_40v_a,battery_24v_a,charger_40v_a,charger_24v_a,mq_ratio,mhmq_ratio
2026-06-08 12:44:34.147,55,16.153,10.351,10.67,11.51,10.92,10.38,0.71652,0.671554
2026-06-08 12:44:34.197,55,17.497,10.938,12.78,13.95,14.19,14.1,0.799609,0.773216
2026-06-08 12:44:34.257,52,14.125,7.741,-1.01,-2.42,-1.79,-1.1,0.466276,0.520039
2026-06-08 12:44:34.307,52,16.495,10.337,10.23,10.77,10.04,9.5,0.69306,0.661779
2026-06-08 12:44:34.357,56,17.741,11.085,13.26,14.34,14.34,14.05,0.794721,0.766373
2026-06-08 12:44:34.417,53,14.516,8.02,0.31,-0.86,-0.22,0.36,0.496579,0.542522
2026-06-08 12:44:34.467,51,16.373,10.19,9.4,9.55,8.87,8.43,0.664712,0.633431
2026-06-08 12:44:34.517,54,17.302,10.909,12.82,14,14.1,13.9,0.796676,0.769306
2026-06-08 12:44:34.567,50,14.467,7.829,-1.15,-2.82,-2.42,-2.08,0.434018,0.471163
2026-06-08 12:44:34.617,50,16.837,10.997,13.66,15.02,14.49,13.95,0.798631,0.749756
2026-06-08 12:44:34.677,52,13.587,7.492,-1.4,-2.47,-1.74,-1.2,0.467253,0.515152
2026-06-08 12:44:34.727,52,16.275,10.249,9.99,10.58,9.94,9.4,0.692082,0.659824
2026-06-08 12:44:34.777,56,17.644,11.026,13.07,14.14,14.19,13.9,0.792766,0.763441
2026-06-08 12:44:34.837,53,14.54,8.035,0.41,-0.66,-0.03,0.56,0.501466,0.545455
2026-06-08 12:44:34.887,51,16.348,10.161,9.21,9.35,8.77,8.28,0.661779,0.630499
2026-06-08 12:44:34.937,54,17.424,10.967,12.97,14.14,14.14,13.95,0.795699,0.765396
2026-06-08 12:44:34.997,52,14.345,7.903,-0.18,-1.35,-0.71,-0.13,0.487781,0.534702
2026-06-08 12:44:35.047,54,16.177,10.058,8.91,9.06,8.18,7.45,0.641251,0.608016
2026-06-08 12:44:35.097,53,16.911,10.703,12.14,13.51,13.75,13.66,0.792766,0.763441
2026-06-08 12:44:35.167,66,17.204,10.087,8.23,7.89,8.08,8.18,0.656892,0.652981
2026-06-08 12:44:35.217,54,18.059,11.187,13.22,14,13.9,13.8,0.790811,0.767351
2026-06-08 12:44:35.277,53,14.613,8.079,0.36,-0.91,-0.42,0.12,0.490714,0.537634
2026-06-08 12:44:35.327,52,16.226,10.102,9.01,9.01,8.13,7.35,0.637341,0.604106
2026-06-08 12:44:35.377,54,16.862,10.689,12.14,13.56,13.85,13.8,0.795699,0.767351
2026-06-08 12:44:35.447,65,17.326,10.161,8.47,8.18,8.33,8.43,0.665689,0.663734
2026-06-08 12:44:35.497,54,18.157,11.217,13.31,14.1,14,13.85,0.791789,0.770283
2026-06-08 12:44:35.557,53,14.613,8.064,0.26,-1.1,-0.62,-0.08,0.490714,0.538612
2026-06-08 12:44:35.607,53,16.324,10.161,9.21,9.31,8.38,7.6,0.638319,0.607038
2026-06-08 12:44:35.657,53,16.984,10.777,12.48,13.95,14.19,14.1,0.800587,0.770283
2026-06-08 12:44:35.727,66,17.375,10.175,8.57,8.23,8.47,8.52,0.668622,0.666667
2026-06-08 12:44:35.777,54,18.157,11.231,13.31,14.05,14.05,13.95,0.792766,0.773216
2026-06-08 12:44:35.837,52,14.638,8.079,0.26,-1.15,-0.66,-0.13,0.489736,0.537634
2026-06-08 12:44:35.887,53,16.422,10.249,9.55,9.7,8.96,8.18,0.651026,0.617791
2026-06-08 12:44:35.937,54,17.057,10.791,12.43,13.75,14,13.95,0.797654,0.770283
2026-06-08 12:44:36.007,65,17.424,10.219,8.72,8.38,8.57,8.62,0.669599,0.668622
2026-06-08 12:44:36.067,54,18.206,11.26,13.46,14.19,14.14,14.05,0.794721,0.774194
2026-06-08 12:44:36.117,53,14.613,8.049,0.17,-1.25,-0.76,-0.27,0.486804,0.535679
2026-06-08 12:44:36.167,53,16.397,10.234,9.5,9.7,8.91,8.08,0.649071,0.615836
2026-06-08 12:44:36.217,53,17.033,10.791,12.43,13.8,14.14,14.05,0.799609,0.772238
2026-06-08 12:44:36.287,66,17.448,10.234,8.77,8.43,8.57,8.62,0.669599,0.667644
2026-06-08 12:44:36.347,54,18.206,11.26,13.41,14.19,14.1,14,0.793744,0.773216
2026-06-08 12:44:36.397,52,14.613,8.049,0.17,-1.25,-0.76,-0.22,0.487781,0.536657
2026-06-08 12:44:36.447,53,16.373,10.219,9.45,9.6,8.72,7.89,0.645161,0.611926
2026-06-08 12:44:36.497,54,17.082,10.835,12.68,14.1,14.39,14.24,0.803519,0.774194
2026-06-08 12:44:36.567,65,17.399,10.19,8.62,8.28,8.47,8.57,0.667644,0.665689
2026-06-08 12:44:36.627,54,18.255,11.29,13.56,14.34,14.24,14.14,0.797654,0.776149
2026-06-08 12:44:36.677,53,14.711,8.123,0.41,-0.96,-0.42,0.07,0.493646,0.541544
2026-06-08 12:44:36.727,53,16.446,10.249,9.55,9.7,8.91,8.13,0.650049,0.617791
2026-06-08 12:44:36.787,53,17.13,10.835,12.63,13.95,14.19,14.1,0.799609,0.772238
2026-06-08 12:44:36.847,66,17.424,10.219,8.72,8.38,8.57,8.62,0.668622,0.665689
2026-06-08 12:44:36.907,54,18.255,11.304,13.61,14.39,14.29,14.19,0.797654,0.775171
2026-06-08 12:44:36.957,52,14.711,8.093,0.36,-0.96,-0.47,0.07,0.493646,0.542522
2026-06-08 12:44:37.007,53,16.422,10.234,9.45,9.55,8.72,7.94,0.645161,0.612903
2026-06-08 12:44:37.067,54,17.106,10.85,12.68,14.1,14.34,14.19,0.803519,0.774194
2026-06-08 12:44:37.127,65,17.424,10.219,8.67,8.33,8.52,8.62,0.667644,0.665689
2026-06-08 12:44:37.187,54,18.206,11.275,13.46,14.24,14.19,14.1,0.796676,0.775171
2026-06-08 12:44:37.237,53,14.711,8.108,0.41,-1.01,-0.47,0.07,0.492669,0.541544
2026-06-08 12:44:37.287,53,16.446,10.249,9.55,9.7,8.87,8.04,0.648094,0.615836
2026-06-08 12:44:37.347,52,17.155,10.865,12.78,14.14,14.34,14.24,0.803519,0.774194
2026-06-08 12:44:37.397,50,14.54,7.873,-1.01,-2.72,-2.28,-1.89,0.439883,0.477028
2026-06-08 12:44:37.447,55,16.324,10.469,11.21,11.99,11.36,10.82,0.725318,0.679374
2026-06-08 12:44:37.507,55,17.546,10.938,12.87,14,14.29,14.24,0.802542,0.779081
2026-06-08 12:44:37.557,52,14.173,7.756,-1.01,-2.47,-1.79,-1.15,0.465298,0.521017
2026-06-08 12:44:37.607,52,16.568,10.395,10.43,10.92,10.19,9.65,0.695015,0.662757
2026-06-08 12:44:37.667,56,17.79,11.129,13.41,14.49,14.49,14.19,0.797654,0.768328
2026-06-08 12:44:37.717,53,14.638,8.108,0.65,-0.47,0.21,0.75,0.505376,0.550342
2026-06-08 12:44:37.767,51,16.495,10.249,9.6,9.75,9.11,8.62,0.671554,0.641251
2026-06-08 12:44:37.827,54,17.57,11.041,13.17,14.34,14.39,14.14,0.799609,0.771261
2026-06-08 12:44:37.877,53,14.418,7.917,-0.13,-1.4,-0.76,-0.18,0.485826,0.534702
2026-06-08 12:44:37.927,53,16.275,10.146,9.16,9.35,8.57,7.84,0.648094,0.614858
2026-06-08 12:44:37.987,53,17.057,10.791,12.48,13.85,14.1,13.95,0.799609,0.770283
2026-06-08 12:44:38.047,66,17.35,10.161,8.47,8.13,8.33,8.43,0.664712,0.662757
2026-06-08 12:44:38.107,54,18.206,11.26,13.51,14.24,14.14,14,0.794721,0.772238
2026-06-08 12:44:38.157,53,14.662,8.108,0.36,-0.96,-0.47,0.07,0.493646,0.541544
2026-06-08 12:44:38.207,52,16.373,10.19,9.31,9.45,8.62,7.79,0.643206,0.611926
2026-06-08 12:44:38.267,54,17.033,10.806,12.53,13.9,14.14,14.05,0.800587,0.771261
2026-06-08 12:44:38.327,65,17.399,10.219,8.72,8.38,8.57,8.62,0.669599,0.668622
2026-06-08 12:44:38.387,54,17.937,11.085,12.87,13.7,13.75,13.7,0.789834,0.776149
2026-06-08 12:44:38.437,50,14.809,8.049,-0.62,-2.47,-2.33,-2.03,0.431085,0.471163
2026-06-08 12:44:38.487,50,16.911,11.085,14,15.42,14.78,14.19,0.802542,0.754643
2026-06-08 12:44:38.537,51,13.611,7.478,-1.45,-2.57,-1.79,-1.2,0.465298,0.514174
2026-06-08 12:44:38.587,53,16.373,10.337,10.28,10.87,10.23,9.7,0.697947,0.663734
2026-06-08 12:44:38.647,56,17.741,11.099,13.31,14.39,14.44,14.19,0.798631,0.769306
